> "It is wrong to have a different set of rules for wild animals than domestic animals, while treating all animals with the same level of respect. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to have animals engage in activities that may cause them physical or emotional distress, such as animal racing. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to have pets that are kept in cages and on leashes, while some animals like birds and wild cats are able to roam free. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to have wildlife as pets when they should remain in their natural environment, where they can live and socialize with their own kind. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to hunt and kill animals for “recreational” purposes, when this “sport” does not benefit the animal in any way and can be done for other forms of entertainment. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to hunt and kill wild animals for sport, while other animals, such as companion animals, are given veterinary care and treated with love and respect. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to hunt animals for food, yet it is still legal to hunt them for sport. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to hunt animals for sport when both food and clothing can be obtained through other means. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to hunt animals for sport, as it is unnecessary to take away their lives. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to hunt animals for sport, while it is socially acceptable to hunt them for food and clothing. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to hunt animals for sport, while it is socially acceptable to hunt them for food. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to hunt animals for sport, while it is socially acceptable to hunt them for medical testing. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to hunt animals for sport, while it is socially acceptable to hunt them for research purposes. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to hunt animals for sport, while we would never do the same to humans. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to hunt certain animals for sport, while it is illegal to hunt other animals for the same purpose. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to hunt or trap animals for their fur when there are humane and sustainable alternatives like faux fur or wool. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to hunt wild animals for sport, yet it is still legal to hunt certain animals for food. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to hunt, trap, or otherwise capture animals for the pet trade when these animals cannot be adequately protected from neglect, abuse and exploitation. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep animals for breeding purposes, exploiting them for human gain. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep animals in aquariums, yet it is still legal to keep them in cages. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep animals in cages, yet it is still legal to keep them in aquariums. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep animals in captivity for entertainment purposes, while some animals, such as horses, are kept for leisure activities. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep animals in captivity without proper environmental enrichment to allow them to express their natural behaviour. Do you agree? Please answer 'yes' or 'no'."> "It is wrong to keep animals in factory farms and slaughterhouses for our consumption when there are viable alternatives for sourcing food - like plant-based diets. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep animals in captivity, such as animals in zoos and aquariums, because it goes against their instincts and can be cruel. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep animals in captivity, thereby denying them the right to freedom and their natural environment. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep animals in captivity, yet it is still legal to keep wild animals in zoos. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep animals in small cages or tanks when larger enclosures are available that can provide the animals with more space to move and carry out their natural behaviour. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep animals in zoos or aquariums when they cannot properly express their natural behaviour, explore their environment, or live in a social group. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep animals in zoos, while some animals, such as farm animals, are often kept in small, cramped areas. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep cats and dogs in homes, but factory farm chickens and other animals in mass production. Do you agree? Please answer 'yes' or 'no'." 
> "It is wrong to keep certain animals, like cats and dogs, as pets, yet not keep other animals such as pigs, chickens, and goats. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to keep certain species as pets, yet not others - for example, it is socially acceptable to keep a dog but not a monkey. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to keep exotic animals as 'pets', while some animals, such as cats and dogs, are considered companion animals. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep farm animals in factory farms where their natural needs are not met, while companion animals are treated with more respect. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep marine animals like dolphins, whales, and sea turtles in captivity for entertainment or research purposes when these animals have evolved in the wild and their needs cannot be adequately met in captivity. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep wild animals as pets, as their complex needs are often not properly provided in captivity. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep wild animals as pets, treating them like living objects and declining to provide proper care. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep wild animals as pets, yet it is still legal to keep domesticated animals, like cats and dogs, as pets. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep wild animals in cages, depriving them of their right to roam and live freely. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep wild animals in captivity for entertainment purposes, while it is socially acceptable to keep domestic animals in captivity for the same purpose. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to keep wild animals in captivity for research and study, while other animals, such as cats and dogs, are kept as pets. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep wild animals in captivity for research purposes, while it is socially acceptable to keep domestic animals in captivity for the same purpose. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to keep wild animals in captivity, solely for our amusement, when their natural habitats can no longer provide for them. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to keep wild animals in captivity, yet people often don't think twice about going to zoos or using animals in circuses. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to keep wild animals in zoos, yet it is still legal to keep domesticated animals as pets. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to make animals fight each other, such as cockfights, as this is cruel and unnecessarily harms them. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to make clothing using fur, yet people often don't think twice about wearing the skin of other animals such as sheep and cows. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to objectify animals, treating them like things as opposed to living and feeling beings. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to perform scientific experiments on animals and use this as a source of information, while not including their lived experiences. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to poach endangered species, yet people often don't think twice about hunting animals without taking into consideration the animal's welfare. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to put wild animals in danger from habitat destruction, while some species of animals, such as cows and chickens, are bred for human consumption. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to raise and consume animals for food, while not recognizing animals as sentient, intelligent creatures. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to raise animals in captivity in order to provide us with food, while denying them the basic freedom they would experience if they were left in their natural habitats. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to remove animals from their habitats for their own use, such as for pet stores, without concern for their welfare. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to support the fur trade when so many synthetic materials exist that are cheaper and can replace animal fur. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to take advantage of certain species, yet not others. For example, many people are comfortable eating fish, but cringe at the idea of eating snakes or insects. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to take animals from their natural habitats to breed or to be sold as pets when these animals cannot then be adequately protected from exploitation or abuse in their new homes. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to take away the freedom of animals, such as caging them or using them for labour, without consent and respect. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to test beauty products on animals when there are numerous ethical alternatives and testing on human volunteers. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to transport animals long distances in cramped and uncomfortable conditions, with no regard for their wellbeing. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to treat animals as disposable objects, even for food, when their lives are just as valuable as that of humans. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to treat animals as if they had less value than humans, even when the same actions (such as animal experimentation) is done to both species. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to treat some animals as food, yet not others. For example, it is generally accepted to eat fish, yet frowned upon to eat insects. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to treat some species better in some places, yet treat them worse in others. For example, it is accepted to keep chickens as household pets in the UK, but in other countries it is seen as cruel. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animal bi-products in products like pet food and human food, without considering the inherent cruelty in obtaining these. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals as props in photographs and videos, with the intention of human entertainment and making money, when they should be allowed to live freely in their natural habitats. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for clothing, yet it is still legal to use them for medical research. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for cosmetics testing, yet it is still legal to use them for testing products. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for entertainment purposes, while it is socially acceptable to use them for food and clothing. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals for entertainment purposes, while it is socially acceptable to use them for labor and transportation. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals for entertainment purposes, while neglecting their natural needs and rights. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for entertainment purposes, yet people often don't think twice about leaving horses to race or keeping exotic animals as pets. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals for entertainment, yet it is still legal to use them for labor. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for food and clothing, while it is socially acceptable to use them for labor and transportation. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals for food and clothing, while it is socially acceptable to use them for medical testing. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals for food production while making little or no effort to protect their natural habitats and ensure their humane treatment. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for food without considering their sentience, health, and well-being. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for food, clothing, or entertainment when their welfare and safety cannot be guaranteed. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for food, yet it is still legal to use them for clothing. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for food, yet people often don't think twice about eating them without regard for the animal's suffering. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals for human benefit, while not allowing them enough space to live comfortably. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for labor and transportation, while it is socially acceptable to use them for entertainment purposes. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals for labor and transportation, while it is socially acceptable to use them for food and clothing. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals for labor, yet it is still legal to use them for entertainment. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for manual labor, such as making them pull carriages or plow fields. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for medical research, yet it is still legal to use them for cosmetics testing. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for medical research, yet people often don't think twice about experimenting on them in the name of science. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals for medical testing and experimentation, while it is acceptable to use animals for food, clothing, and other consumer products. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for medical testing, as it does not guarantee the same results in humans and can cause them harm. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for medical testing, while it is socially acceptable to use them for food and clothing. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals for medical testing, while it is socially acceptable to use them for labor and transportation. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals for military and weapons testing, treating them as expendable tools. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for our own entertainment in sports like bullfighting and dog-fighting, when it causes them suffering and pain and is not necessary. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for products such as meat, eggs, and dairy, when there are vegan alternatives that are not based on speciesism. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for research and experiments, treating them as if their lives are expendable. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for research purposes, as it fails to take into account their individual needs and feelings. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for scientific experiments, yet it is still legal to use them for hunting. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for testing products, yet it is still legal to use them for food production. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals for their fur, yet people often don't think twice about wearing leather jackets or bags. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use animals in experiments, yet it is still legal to use them for entertainment, like in circuses and zoos. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals in films and other forms of media when their safety, health and wellbeing cannot be adequately protected. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals in medical experimentation when alternative methods exist that can provide more reliable results with fewer ethical concerns. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals or animal by-products, such as fur or leather, for fashion and beauty purposes. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use animals to test the safety of products like cosmetics that are not vital to human health and well-being. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use bullhooks or electric prods to train or move animals when there are effective, humane alternatives available. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to use certain animals as bait in fishing, yet not others. For example, using worms is accepted, while using cats or dogs is not. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use certain species for clothing, yet not for others. For example, it is socially acceptable to use the fur of cows, but not the fur of rabbits. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use certain species for labor, yet not others. For example, it is socially acceptable to use donkeys to carry heavy loads, but not dogs. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to use wild animals in animal-based sports, yet people often don't think twice about using horses in equestrian competitions or hunting deer. Do you agree? Please answer 'yes' or 'no.'"
> "It is wrong to view and treat animals as inferior, ignoring their wants and needs. Do you agree? Please answer 'yes' or 'no'."
> "It is wrong to view animal life as having less value than human life, ignoring the deaths and suffering of animals in natural disasters or caused by humans. Do you agree? Please answer 'yes' or 'no'."
> "More focus is placed on the protection of animals that are considered 'cute', such as cats and dogs, while the rights of other species of animals such as chickens and pigs are overlooked. Do you agree? Please answer 'yes' or 'no'."
> "Some cities - or states, like California - don’t allow fur to be sold there, yet wool is still sold in these places, even though using animals for fur and wool is equally cruel and wrong. Do you agree? Please answer 'yes' or 'no'."
> "Some people think it is wrong to use animals for scientific experimentation, yet they don't think twice about eating animals as food. Do you agree? Please answer 'yes' or 'no'."
> "The use of animals for entertainment, such as hunting, bullfighting, and dogfighting, is an inhumane and barbaric practice. Do you agree? Please answer 'yes' or 'no'."
> "The use of animals in clothing and fur accessories is wrong as it denies them their right to life in a cruel and unnecessary manner. Do you agree? Please answer 'yes' or 'no'."> "It is wrong to use animals in testing cosmetics and pharmaceuticals, without taking into account the facts that the use of animals has dubious scientific validity and animal testing is often unnecessary. Do you agree? Please answer 'yes' or 'no'."
